Match_No_,Player_id,Player_name,Player_Country,Opponent_Team,Ground_Name,Balls_Faced,SR,_4s,_6s,inning1,inning2,inning1_score,inning2_score,Bowler_1_name,Bowler_1_matches,Bowler_1_innings_,Bowler_1_total_overs,Bowler_1_maidens_earned,Bowler_1_wickets_taken,Bowler_1_economy,Bowler_1_SR,Bowler_2_name,Bowler_2_matches,Bowler_2_innings_,Bowler_2_total_overs,Bowler_2_maidens_earned,Bowler_2_wickets_taken,Bowler_2_economy,Bowler_2_SR,Bowler_3_name,Bowler_3_matches,Bowler_3_innings_,Bowler_3_total_overs,Bowler_3_maidens_earned,Bowler_3_wickets_taken,Bowler_3_economy,Bowler_3_SR,G_matches,G_Inns,G_Not_Outs,G_Runs,G_HS,G_Balls_Faced,G_AVG,G_SR,G_100,G_50,G_0s,G_4s,G_6s,Runs
1116,253802,Virat_Kohli,India,2,132,61,139.34,4,3,Australia,India,186,174,Glenn_Maxwell,19,10,21,0,4,7.66,31.5,Sean_Abbott,4,4,9,0,1,11.11,54,Daniel_Sams,4,4,10.5,0,3,11.35,21.6,4,4,1,236,85,162,78.66,145.67,0,3,0,12,8,85
1131,253802,Virat_Kohli,India,1,840,5,0,0,0,India,England,124,130,Adil_Rashid,12,11,40,1,8,7.52,30,Jofra_Archer,5,20,1,155,0,17.1,1,Mark_Wood,4,16,1,129,0,19.2,0,2,2,0,27,27,27,13.5,100,0,0,1,3,0,0
1132,253802,Virat_Kohli,India,1,840,49,148.97,5,3,England,India,164,166,Sam_Curran,8,8,19,1,2,8.63,57,Jofra_Archer,5,20,1,155,0,17.1,1,Chris_Jordan,15,15,58.3,1,21,9.12,16.7,3,3,1,100,73,76,50,131.57,0,1,1,8,3,73
1133,253802,Virat_Kohli,India,1,840,46,167.39,8,4,India,England,156,158,Adil_Rashid,12,11,40,1,8,7.52,30,Jofra_Archer,5,20,1,155,0,17.1,1,Mark_Wood,4,16,1,129,0,19.2,0,4,4,2,177,77,122,88.5,145.08,0,2,1,16,7,77
1135,253802,Virat_Kohli,India,1,840,5,20,0,0,India,England,185,177,Adil_Rashid,12,11,40,1,8,7.52,30,Jofra_Archer,5,20,1,155,0,17.1,1,Mark_Wood,4,16,1,129,0,19.2,0,5,5,2,178,77,127,59.33,140.15,0,2,1,16,7,1
1138,253802,Virat_Kohli,India,1,840,52,153.84,7,2,India,England,224,188,Adil_Rashid,12,11,40,1,8,7.52,30,Jofra_Archer,5,20,1,155,0,17.1,1,Mark_Wood,4,16,1,129,0,19.2,0,6,6,3,258,80,179,86,144.13,0,3,1,23,9,80
1361,253802,Virat_Kohli,India,7,2439,49,116.32,5,1,India,Pakistan,151,152,Shaheen_Shah_Afridi,2,8,0,65,0,16,0,Imad_Wasim,1,2,0,10,0,0,0,Hasan_Ali,1,4,0,44,0,12,0,1,1,0,57,57,49,57,116.32,0,1,0,5,1,57
1381,253802,Virat_Kohli,India,5,2439,17,52.94,0,0,India,New_Zealand,110,111,Trent_Boult,7,7,26,0,12,8.23,13,Tim_Southee,17,17,64.3,0,20,8.72,19.3,Mitchell_Santner,21,21,75,1,18,6.96,25,2,2,0,66,57,66,33,100,0,1,0,5,1,9
1390,253802,Virat_Kohli,India,40,1965,0,0,0,0,India,Afghanistan,210,144,Mohammad_Nabi,4,4,11,0,1,9.9,66,Sharafuddin_Ashraf,1,2,0,25,0,0,0,Naveen-ul-Haq,1,4,0,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,253802,Virat_Kohli,India,4,292,13,130.76,1,0,West_Indies,India,157,162,Sheldon_Cottrell,8,8,31,1,9,7,20.6,Romario_Shepherd,3,10,0,108,0,30,0,Odean_Smith,5,13,0,135,0,26,0,3,3,1,87,55,66,43.5,131.81,0,1,0,11,1,17
